instance_id,repo_name,num_changed_files,scope_size,primary_files,secondary_files,direct_imports,num_files_analyzed,num_context_files,dfg_ged_sum,dfg_ged_avg,dfg_ged_max,ast_ged_sum,ast_ged_avg,ast_ged_max,cfg_ged_sum,cfg_ged_avg,cfg_ged_max,analysis_time,has_errors
django__django-14349,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-14351,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-14373,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-14376,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-14404,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-14434,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-14493,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-14500,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-14534,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-14539,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-14559,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-14580,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-14608,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-14631,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-14672,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-14725,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-14752,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-14765,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-14771,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-14787,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-14792,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-14855,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-14915,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-14999,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-15022,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-15037,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-15098,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-15103,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-15104,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-15127,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-15128,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-15161,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-15252,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-15268,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-15277,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-15278,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-15280,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-15315,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-15368,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-15375,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-15380,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-15382,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-15467,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-15499,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-15503,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-15525,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-15554,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-15561,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-15563,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-15569,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
