instance_id,repo_name,num_changed_files,scope_size,primary_files,secondary_files,direct_imports,num_files_analyzed,num_context_files,dfg_ged_sum,dfg_ged_avg,dfg_ged_max,ast_ged_sum,ast_ged_avg,ast_ged_max,cfg_ged_sum,cfg_ged_avg,cfg_ged_max,analysis_time,has_errors
pydata__xarray-3151,pydata_xarray,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
pydata__xarray-3305,pydata_xarray,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
pydata__xarray-3677,pydata_xarray,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
pydata__xarray-3993,pydata_xarray,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
pydata__xarray-4075,pydata_xarray,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
pydata__xarray-4094,pydata_xarray,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
pydata__xarray-4356,pydata_xarray,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
pydata__xarray-4629,pydata_xarray,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
pydata__xarray-4687,pydata_xarray,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
pydata__xarray-4695,pydata_xarray,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
pydata__xarray-4966,pydata_xarray,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
pydata__xarray-6461,pydata_xarray,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
pydata__xarray-6599,pydata_xarray,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
pydata__xarray-6721,pydata_xarray,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
pydata__xarray-6744,pydata_xarray,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
pydata__xarray-6938,pydata_xarray,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
pydata__xarray-6992,pydata_xarray,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
pydata__xarray-7229,pydata_xarray,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
pydata__xarray-7233,pydata_xarray,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
pydata__xarray-7393,pydata_xarray,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
pylint-dev__pylint-4551,pylint-dev_pylint,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
pylint-dev__pylint-4604,pylint-dev_pylint,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
pylint-dev__pylint-4661,pylint-dev_pylint,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
pylint-dev__pylint-4970,pylint-dev_pylint,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
pylint-dev__pylint-6386,pylint-dev_pylint,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
pylint-dev__pylint-6528,pylint-dev_pylint,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
pylint-dev__pylint-6903,pylint-dev_pylint,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
pylint-dev__pylint-7080,pylint-dev_pylint,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
pylint-dev__pylint-7277,pylint-dev_pylint,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
pylint-dev__pylint-8898,pylint-dev_pylint,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
pytest-dev__pytest-10051,pytest-dev_pytest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
pytest-dev__pytest-10081,pytest-dev_pytest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
