instance_id,repo_name,num_changed_files,scope_size,primary_files,secondary_files,direct_imports,num_files_analyzed,num_context_files,dfg_ged_sum,dfg_ged_avg,dfg_ged_max,ast_ged_sum,ast_ged_avg,ast_ged_max,cfg_ged_sum,cfg_ged_avg,cfg_ged_max,analysis_time,has_errors
sphinx-doc__sphinx-8120,sphinx-doc_sphinx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
sphinx-doc__sphinx-8265,sphinx-doc_sphinx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
sphinx-doc__sphinx-8269,sphinx-doc_sphinx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
sphinx-doc__sphinx-8459,sphinx-doc_sphinx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
sphinx-doc__sphinx-8475,sphinx-doc_sphinx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
sphinx-doc__sphinx-8548,sphinx-doc_sphinx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
sphinx-doc__sphinx-8551,sphinx-doc_sphinx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
sphinx-doc__sphinx-8593,sphinx-doc_sphinx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
sphinx-doc__sphinx-8595,sphinx-doc_sphinx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
sphinx-doc__sphinx-8621,sphinx-doc_sphinx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
sphinx-doc__sphinx-8638,sphinx-doc_sphinx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
sphinx-doc__sphinx-8721,sphinx-doc_sphinx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
sphinx-doc__sphinx-9229,sphinx-doc_sphinx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
sphinx-doc__sphinx-9230,sphinx-doc_sphinx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
sphinx-doc__sphinx-9258,sphinx-doc_sphinx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
sphinx-doc__sphinx-9281,sphinx-doc_sphinx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
sphinx-doc__sphinx-9320,sphinx-doc_sphinx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
sphinx-doc__sphinx-9367,sphinx-doc_sphinx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
sphinx-doc__sphinx-9461,sphinx-doc_sphinx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
sphinx-doc__sphinx-9591,sphinx-doc_sphinx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
sphinx-doc__sphinx-9602,sphinx-doc_sphinx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
sphinx-doc__sphinx-9658,sphinx-doc_sphinx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
sphinx-doc__sphinx-9673,sphinx-doc_sphinx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
sphinx-doc__sphinx-9698,sphinx-doc_sphinx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
sphinx-doc__sphinx-9711,sphinx-doc_sphinx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
sympy__sympy-11618,sympy_sympy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
sympy__sympy-12096,sympy_sympy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
sympy__sympy-12419,sympy_sympy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
sympy__sympy-12481,sympy_sympy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
sympy__sympy-12489,sympy_sympy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
sympy__sympy-13031,sympy_sympy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
sympy__sympy-13091,sympy_sympy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
sympy__sympy-13372,sympy_sympy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
sympy__sympy-13480,sympy_sympy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
sympy__sympy-13551,sympy_sympy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
sympy__sympy-13615,sympy_sympy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
sympy__sympy-13647,sympy_sympy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
sympy__sympy-13757,sympy_sympy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
sympy__sympy-13798,sympy_sympy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
sympy__sympy-13852,sympy_sympy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
sympy__sympy-13877,sympy_sympy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
sympy__sympy-13878,sympy_sympy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
