instance_id,repo_name,num_changed_files,scope_size,primary_files,secondary_files,direct_imports,num_files_analyzed,num_context_files,dfg_ged_sum,dfg_ged_avg,dfg_ged_max,ast_ged_sum,ast_ged_avg,ast_ged_max,cfg_ged_sum,cfg_ged_avg,cfg_ged_max,analysis_time,has_errors
sympy__sympy-15599,sympy_sympy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
sympy__sympy-15809,sympy_sympy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
sympy__sympy-15875,sympy_sympy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
sympy__sympy-15976,sympy_sympy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
sympy__sympy-16450,sympy_sympy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
sympy__sympy-16597,sympy_sympy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
sympy__sympy-16766,sympy_sympy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
sympy__sympy-16792,sympy_sympy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
sympy__sympy-16886,sympy_sympy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
sympy__sympy-17139,sympy_sympy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
sympy__sympy-17318,sympy_sympy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
sympy__sympy-17630,sympy_sympy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
sympy__sympy-17655,sympy_sympy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
sympy__sympy-18189,sympy_sympy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
sympy__sympy-18199,sympy_sympy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
sympy__sympy-18211,sympy_sympy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
sympy__sympy-18698,sympy_sympy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
sympy__sympy-18763,sympy_sympy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
sympy__sympy-19040,sympy_sympy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
sympy__sympy-19346,sympy_sympy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
