instance_id,repo_name,num_changed_files,scope_size,primary_files,secondary_files,direct_imports,num_files_analyzed,num_context_files,dfg_ged_sum,dfg_ged_avg,dfg_ged_max,ast_ged_sum,ast_ged_avg,ast_ged_max,cfg_ged_sum,cfg_ged_avg,cfg_ged_max,analysis_time,has_errors
django__django-13128,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-13158,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-13195,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-13212,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-13279,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-13297,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-13315,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-13343,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-13344,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-13346,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-13363,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-13401,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-13406,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-13410,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-13417,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-13449,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-13512,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-13513,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-13516,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-13551,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-13568,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-13569,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-13590,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-13658,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-13670,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-13741,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-13786,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-13794,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-13807,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-13809,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-13810,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-13820,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-13821,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-13837,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-13925,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-13933,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-13964,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-14007,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-14011,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-14017,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-14034,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-14053,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-14089,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-14122,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-14140,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-14155,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-14170,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-14238,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-14311,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-14315,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
