instance_id,repo_name,num_changed_files,scope_size,primary_files,secondary_files,direct_imports,num_files_analyzed,num_context_files,dfg_ged_sum,dfg_ged_avg,dfg_ged_max,ast_ged_sum,ast_ged_avg,ast_ged_max,cfg_ged_sum,cfg_ged_avg,cfg_ged_max,analysis_time,has_errors
django__django-11477,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-11490,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-11532,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-11551,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-11555,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-11603,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-11728,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-11734,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-11740,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-11749,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-11790,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-11815,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-11820,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-11848,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-11880,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-11885,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-11951,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-11964,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-11999,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-12039,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-12050,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-12125,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-12143,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-12155,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-12193,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-12209,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-12262,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-12273,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-12276,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-12304,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-12308,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-12325,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-12406,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-12419,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-12663,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-12708,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-12713,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-12741,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-12754,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-12774,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-12858,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-12965,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-13012,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-13023,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-13028,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-13033,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-13089,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-13109,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-13112,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
django__django-13121,django_django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,True
