instance_id,repo_name,num_changed_files,scope_size,primary_files,secondary_files,direct_imports,num_files_analyzed,num_context_files,dfg_ged_sum,dfg_ged_avg,dfg_ged_max,ast_ged_sum,ast_ged_avg,ast_ged_max,cfg_ged_sum,cfg_ged_avg,cfg_ged_max,analysis_time,has_errors
django__django-11477,django_django,1,22,7,5,10,22,21,329.5,15.69047619047619,76.5,25,1.1904761904761905,25,16.0,0.7619047619047619,16.0,17.613224029541016,False
django__django-11490,django_django,1,47,37,5,5,47,46,1356.5,28.861702127659573,483.0,12,0.2553191489361702,12,41.5,0.8829787234042553,23.5,349.42713022232056,False
django__django-11532,django_django,5,100,141,5,1,100,95,2578.5,27.725806451612904,206.5,88,0.946236559139785,23,20.5,0.22043010752688172,16.0,55.56333684921265,False
django__django-11551,django_django,1,45,30,5,10,45,44,652.5,15.914634146341463,210.5,216,5.2682926829268295,216,16.5,0.4024390243902439,16.5,152.62801694869995,False
django__django-11555,django_django,1,47,37,5,5,47,46,1263.0,26.872340425531913,403.0,20,0.425531914893617,20,41.5,0.8829787234042553,23.5,350.3788957595825,False
django__django-11603,django_django,1,43,37,5,1,43,42,788.5,18.337209302325583,96.5,8,0.18604651162790697,8,41.5,0.9651162790697675,23.5,354.8514428138733,False
django__django-11728,django_django,1,13,6,5,2,13,12,128.5,9.884615384615385,70.0,115,8.846153846153847,115,0.0,0.0,0.0,7.4342360496521,False
django__django-11734,django_django,3,58,37,5,16,58,55,1296.0,23.142857142857142,203.0,58,1.0357142857142858,25,45.0,0.8035714285714286,27.0,364.20706009864807,False
django__django-11740,django_django,1,28,20,5,3,28,27,477.5,17.053571428571427,107.5,21,0.75,21,0.0,0.0,0.0,67.40724205970764,False
django__django-11749,django_django,1,39,30,5,4,39,38,712.0,18.736842105263158,85.5,40,1.0526315789473684,40,0.0,0.0,0.0,28.527480840682983,False
django__django-11790,django_django,1,49,36,5,8,49,48,867.0,18.4468085106383,117.0,37,0.7872340425531915,37,14.5,0.30851063829787234,14.5,22.65961503982544,False
django__django-11815,django_django,1,30,20,5,5,30,29,642.5,21.416666666666668,143.5,43,1.4333333333333333,43,0.0,0.0,0.0,66.87431311607361,False
django__django-11820,django_django,1,51,38,5,8,51,50,1188.5,23.77,152.5,27,0.54,27,57.0,1.14,24.5,358.02566409111023,False
django__django-11848,django_django,1,53,47,5,1,53,52,1168.0,22.46153846153846,125.5,41,0.7884615384615384,41,14.5,0.27884615384615385,14.5,32.51721906661987,False
django__django-11880,django_django,1,21,9,5,7,21,20,682.0,35.89473684210526,397.0,12,0.631578947368421,12,34.0,1.7894736842105263,18.0,66.11117100715637,False
django__django-11885,django_django,2,81,68,5,8,81,79,1262.5,16.396103896103895,208.0,623,8.090909090909092,610,78.5,1.0194805194805194,24.5,456.79342913627625,False
django__django-11951,django_django,1,50,38,5,7,50,49,1132.0,23.583333333333332,257.0,31,0.6458333333333334,31,60.5,1.2604166666666667,24.5,355.4778549671173,False
django__django-11964,django_django,1,44,38,5,1,44,43,745.5,16.943181818181817,101.0,13,0.29545454545454547,13,60.5,1.375,24.5,359.3153443336487,False
django__django-11999,django_django,1,56,38,5,13,56,55,1535.5,28.435185185185187,651.0,44,0.8148148148148148,44,60.5,1.1203703703703705,24.5,364.8526179790497,False
django__django-12039,django_django,1,59,54,5,0,59,58,984.0,18.923076923076923,105.5,67,1.2884615384615385,67,18.0,0.34615384615384615,18.0,65.19674801826477,False
django__django-12050,django_django,1,48,38,5,5,48,47,1630.5,33.96875,775.5,78,1.625,78,60.5,1.2604166666666667,24.5,364.39828085899353,False
django__django-12125,django_django,1,30,20,5,5,30,29,499.0,16.633333333333333,107.5,0,0.0,0,0.0,0.0,0.0,69.41473984718323,False
django__django-12143,django_django,1,60,30,5,25,60,59,1012.5,18.080357142857142,252.0,7,0.125,7,78.0,1.3928571428571428,27.0,215.6556432247162,False
django__django-12155,django_django,2,25,6,5,14,25,23,551.0,22.958333333333332,125.5,127,5.291666666666667,122,1.5,0.0625,1.0,11.157073020935059,False
django__django-12193,django_django,1,25,9,5,11,25,24,762.5,31.770833333333332,425.5,21,0.875,21,34.5,1.4375,18.0,73.09865498542786,False
django__django-12209,django_django,1,52,38,5,9,52,51,1373.5,26.931372549019606,361.0,4,0.0784313725490196,4,63.0,1.2352941176470589,27.0,367.8896379470825,False
django__django-12262,django_django,1,33,26,5,2,33,32,458.5,14.790322580645162,93.0,0,0.0,0,74.0,2.3870967741935485,30.5,41.21427297592163,False
django__django-12273,django_django,1,52,38,5,9,52,51,1494.0,29.294117647058822,481.5,41,0.803921568627451,41,63.0,1.2352941176470589,27.0,366.70025992393494,False
django__django-12276,django_django,1,25,9,5,11,25,24,364.0,15.166666666666666,92.0,38,1.5833333333333333,38,34.0,1.4166666666666667,18.0,72.4054799079895,False
django__django-12304,django_django,1,44,38,5,1,44,43,747.5,16.988636363636363,101.0,6,0.13636363636363635,6,63.0,1.4318181818181819,27.0,358.2431149482727,False
django__django-12308,django_django,1,46,30,5,11,46,45,427.5,10.178571428571429,71.5,41,0.9761904761904762,41,14.5,0.34523809523809523,14.5,111.31740808486938,False
django__django-12325,django_django,2,55,38,5,12,55,53,1677.0,31.055555555555557,418.5,34,0.6296296296296297,19,63.0,1.1666666666666667,27.0,357.091185092926,False
django__django-12406,django_django,2,61,47,5,9,61,59,1458.0,24.71186440677966,360.0,71,1.2033898305084745,66,97.0,1.6440677966101696,27.0,417.31841468811035,False
django__django-12419,django_django,1,100,150,5,0,100,99,0.0,0.0,0.0,0,0.0,0,70.0,1.4,70.0,7.8735387325286865,False
django__django-12663,django_django,1,48,38,5,5,48,47,1674.0,34.875,769.5,23,0.4791666666666667,23,63.5,1.3229166666666667,27.0,357.74367594718933,False
django__django-12708,django_django,1,61,53,5,3,61,60,1514.0,28.566037735849058,452.0,2,0.03773584905660377,2,19.0,0.3584905660377358,19.0,63.89039993286133,False
django__django-12713,django_django,1,59,30,5,24,59,58,1698.5,30.881818181818183,935.5,103,1.8727272727272728,103,49.0,0.8909090909090909,18.0,153.8013560771942,False
django__django-12741,django_django,2,92,83,5,4,92,90,1790.5,21.31547619047619,121.0,8,0.09523809523809523,6,19.0,0.2261904761904762,19.0,86.66792416572571,False
django__django-12754,django_django,1,28,20,5,3,28,27,563.5,20.125,119.5,87,3.107142857142857,87,0.0,0.0,0.0,62.724042892456055,False
django__django-12774,django_django,1,49,38,5,6,49,48,1456.5,30.98936170212766,585.0,48,1.0212765957446808,48,63.5,1.351063829787234,27.0,357.7754240036011,False
django__django-12858,django_django,1,52,38,5,9,52,51,1106.0,21.686274509803923,107.5,23,0.45098039215686275,23,63.5,1.2450980392156863,27.0,361.07290506362915,False
django__django-12965,django_django,1,50,39,5,6,50,49,924.0,18.48,101.0,8,0.16,8,85.0,1.7,27.0,367.5591959953308,False
django__django-13012,django_django,1,49,39,5,5,49,48,1094.0,22.3265306122449,267.0,16,0.32653061224489793,16,85.0,1.7346938775510203,27.0,367.168185710907,False
django__django-13023,django_django,1,57,39,5,13,57,56,936.0,17.01818181818182,114.0,7,0.12727272727272726,7,85.0,1.5454545454545454,27.0,372.2126350402832,False
django__django-13028,django_django,1,49,39,5,5,49,48,1559.5,31.8265306122449,627.0,12,0.24489795918367346,12,85.0,1.7346938775510203,27.0,368.0993740558624,False
django__django-13033,django_django,1,50,39,5,6,50,49,1307.0,26.14,428.5,6,0.12,6,85.0,1.7,27.0,368.3852379322052,False
